0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	1
65	0
66	1
67	0
68	2
69	1
70	3
71	15
72	19
73	40
74	49
75	34
76	47
77	35
78	40
79	31
80	44
81	43
82	34
83	41
84	37
85	36
86	33
87	38
88	35
89	54
90	48
91	34
92	41
93	31
94	38
95	39
96	44
97	38
98	33
99	43
100	41
101	26
102	41
103	39
104	45
105	47
106	39
107	39
108	26
109	32
110	33
111	33
112	31
113	42
114	32
115	46
116	44
117	35
118	46
119	29
120	53
121	40
122	33
123	38
124	37
125	40
126	33
127	34
128	46
129	34
130	45
131	42
132	45
133	41
134	46
135	48
136	49
137	51
138	38
139	46
140	40
141	45
142	37
143	35
144	42
145	51
146	49
147	47
148	29
149	47
150	48
151	46
152	50
153	48
154	42
155	41
156	41
157	35
158	41
159	47
160	45
161	49
162	44
163	37
164	31
165	44
166	56
167	48
168	48
169	56
170	55
171	40
172	48
173	50
174	44
175	41
176	44
177	43
178	53
179	32
180	56
181	64
182	47
183	51
184	44
185	42
186	57
187	52
188	48
189	51
190	44
191	47
192	64
193	56
194	61
195	48
196	58
197	46
198	56
199	65
200	64
201	66
202	50
203	48
204	59
205	73
206	74
207	54
208	74
209	55
210	56
211	62
212	70
213	69
214	62
215	74
216	60
217	56
218	84
219	69
220	57
221	80
222	66
223	98
224	83
225	67
226	64
227	69
228	76
229	83
230	68
231	73
232	74
233	79
234	106
235	93
236	80
237	81
238	102
239	91
240	86
241	102
242	88
243	86
244	91
245	98
246	102
247	105
248	105
249	87
250	74
251	93
252	97
253	98
254	130
255	110
256	117
257	112
258	100
259	106
260	110
261	99
262	116
263	104
264	114
265	103
266	133
267	119
268	134
269	114
270	137
271	136
272	151
273	139
274	125
275	123
276	129
277	149
278	141
279	123
280	146
281	162
282	139
283	161
284	155
285	156
286	148
287	172
288	167
289	165
290	180
291	173
292	179
293	187
294	163
295	173
296	193
297	158
298	197
299	182
300	183
301	202
302	200
303	187
304	195
305	209
306	231
307	218
308	253
309	215
310	221
311	230
312	260
313	240
314	243
315	271
316	274
317	259
318	278
319	298
320	297
321	299
322	304
323	317
324	321
325	341
326	322
327	316
328	357
329	366
330	397
331	384
332	418
333	455
334	434
335	436
336	451
337	505
338	522
339	540
340	559
341	580
342	559
343	564
344	655
345	635
346	674
347	765
348	674
349	752
350	807
351	801
352	884
353	885
354	892
355	955
356	970
357	1018
358	1034
359	1063
360	1114
361	1131
362	1164
363	1178
364	1261
365	1270
366	1313
367	1381
368	1373
369	1425
370	1403
371	1612
372	1587
373	1693
374	1664
375	1712
376	1782
377	1757
378	1822
379	1865
380	2047
381	1946
382	2053
383	2089
384	2104
385	2151
386	2183
387	2222
388	2306
389	2301
390	2419
391	2371
392	2419
393	2397
394	2481
395	2509
396	2450
397	2581
398	2500
399	2575
400	2638
401	2605
402	2651
403	2590
404	2472
405	2562
406	2542
407	2609
408	2579
409	2591
410	2587
411	2612
412	2543
413	2550
414	2592
415	2515
416	2458
417	2592
418	2515
419	2447
420	2464
421	2382
422	2359
423	2253
424	2233
425	2185
426	2270
427	2143
428	2062
429	2105
430	1998
431	1961
432	1915
433	1900
434	1967
435	1832
436	1763
437	1690
438	1691
439	1630
440	1616
441	1620
442	1571
443	1487
444	1457
445	1457
446	1354
447	1360
448	1332
449	1312
450	1239
451	1271
452	1179
453	1123
454	1137
455	1045
456	1100
457	1006
458	1005
459	998
460	1002
461	962
462	907
463	843
464	893
465	864
466	822
467	759
468	786
469	755
470	729
471	722
472	694
473	728
474	690
475	628
476	650
477	649
478	605
479	627
480	636
481	602
482	583
483	571
484	570
485	554
486	528
487	517
488	497
489	471
490	517
491	454
492	501
493	483
494	431
495	447
496	432
497	427
498	390
499	412
500	448
501	378
502	386
503	320
504	325
505	341
506	307
507	295
